Date,ppt_mm,tmin,tmean,tmax,Site,Region
2021-02-06,0,-1.7,7.7,19.3,Patagonia,Sonoran SE
2021-02-07,0,-1.2,8.3,20.3,Patagonia,Sonoran SE
2021-02-08,0,0.5,10.4,22,Patagonia,Sonoran SE
2021-02-09,0,0.7,10.1,21.3,Patagonia,Sonoran SE
2021-02-10,0,0.8,10.3,21.7,Patagonia,Sonoran SE
2021-02-11,0,2.4,8.3,17.9,Patagonia,Sonoran SE
2021-02-12,0,1.2,9.2,20.2,Patagonia,Sonoran SE
2021-02-13,0,0.5,7.3,19.6,Patagonia,Sonoran SE
2021-02-14,0,0.4,8.3,18.2,Patagonia,Sonoran SE
2021-02-15,0,-2.2,2.9,12.3,Patagonia,Sonoran SE
2021-02-16,0,-2.9,3.6,14.6,Patagonia,Sonoran SE
2021-02-17,0,1.9,6.3,14.5,Patagonia,Sonoran SE
2021-02-18,0,-3.1,5.1,13.8,Patagonia,Sonoran SE
2021-02-19,0,-4.5,3.2,14.3,Patagonia,Sonoran SE
2021-02-20,0,-1.7,9.1,21.4,Patagonia,Sonoran SE
2021-02-21,0,0.9,10.9,23.7,Patagonia,Sonoran SE
2021-02-22,0,-1.4,6.6,18,Patagonia,Sonoran SE
2021-02-23,0,-0.8,9.1,22.7,Patagonia,Sonoran SE
2021-02-24,0,0.9,11.2,24.5,Patagonia,Sonoran SE
2021-02-25,0,0.6,9.8,23.1,Patagonia,Sonoran SE
2021-02-26,0,-2,7.8,20.6,Patagonia,Sonoran SE
2021-02-27,0,-3.2,7.7,20.3,Patagonia,Sonoran SE
2021-02-28,0,-1.6,6.6,19.9,Patagonia,Sonoran SE
2021-03-01,0,-6.8,3.2,13.3,Patagonia,Sonoran SE
2021-03-02,0,-6.2,5.1,16.9,Patagonia,Sonoran SE
2021-03-03,0,-5.7,8.8,22.3,Patagonia,Sonoran SE
2021-03-04,0,-0.9,11.4,23.7,Patagonia,Sonoran SE
2021-03-05,0,-2,7.8,18.7,Patagonia,Sonoran SE
2021-03-06,0,0.8,11.5,22.5,Patagonia,Sonoran SE
2021-03-07,0,2.4,13,24.1,Patagonia,Sonoran SE
2021-03-08,0,3.1,14.8,26.7,Patagonia,Sonoran SE
2021-03-09,0,8.7,16.5,24.2,Patagonia,Sonoran SE
2021-03-10,0,3.4,11.6,20,Patagonia,Sonoran SE
2021-03-11,0,-4.2,6.4,17.2,Patagonia,Sonoran SE
2021-03-12,0,-2.4,7.8,18.3,Patagonia,Sonoran SE
2021-03-13,1.76,-2,6.5,15.2,Patagonia,Sonoran SE
2021-03-14,1.07,-3.9,4,11.9,Patagonia,Sonoran SE
2021-03-15,0,-4.9,6,16.7,Patagonia,Sonoran SE
2021-03-16,0,1.5,10.8,20.2,Patagonia,Sonoran SE
2021-03-17,0,-2.5,5.4,13.7,Patagonia,Sonoran SE
2021-03-18,0,-2.5,9.2,21.2,Patagonia,Sonoran SE
2021-03-19,0,0.7,12.8,24.9,Patagonia,Sonoran SE
2021-03-20,0,1,13.9,26.8,Patagonia,Sonoran SE
2021-03-21,0,1.3,14.2,26.8,Patagonia,Sonoran SE
2021-03-22,0,4.5,13.5,22.5,Patagonia,Sonoran SE
2021-03-23,0,2.5,7.4,17,Patagonia,Sonoran SE
2021-03-24,5.33,1.7,10.2,18.9,Patagonia,Sonoran SE
2021-03-25,1.2,1.7,7.2,12.9,Patagonia,Sonoran SE
2021-03-26,0,-1.2,7.6,16.2,Patagonia,Sonoran SE
2021-03-27,0,0.9,8.8,16.7,Patagonia,Sonoran SE
2021-03-28,0,-0.6,9.3,19.4,Patagonia,Sonoran SE
2021-03-29,0,1.3,12.9,24.6,Patagonia,Sonoran SE
2021-03-30,0,3.2,15,26.7,Patagonia,Sonoran SE
2021-03-31,0,1.8,13.7,25.9,Patagonia,Sonoran SE
2021-04-01,0,4.7,14.8,27.6,Patagonia,Sonoran SE
2021-04-02,0,9.4,18.7,28.9,Patagonia,Sonoran SE
2021-04-03,0,8.4,17.3,28.2,Patagonia,Sonoran SE
2021-04-04,0,8.2,17.1,29.3,Patagonia,Sonoran SE
2021-04-05,0,9.7,18.7,31.3,Patagonia,Sonoran SE
2021-04-06,0,10.7,19.7,30.5,Patagonia,Sonoran SE
2021-04-07,0,7.3,15.3,27.3,Patagonia,Sonoran SE
2021-04-08,0,8,16.3,28,Patagonia,Sonoran SE
2021-04-09,0,9.6,17.4,29.3,Patagonia,Sonoran SE
2021-04-10,0,8.8,16.3,28,Patagonia,Sonoran SE
2021-04-11,0,7.6,16.5,29.3,Patagonia,Sonoran SE
2021-04-12,0,8.7,16.6,28.4,Patagonia,Sonoran SE
2021-04-13,0,11.1,17.7,27.9,Patagonia,Sonoran SE
2021-04-14,0,9.5,16.4,26.7,Patagonia,Sonoran SE
2021-04-15,0,9.3,16,26.1,Patagonia,Sonoran SE
2021-04-16,0,8.2,15.1,24.9,Patagonia,Sonoran SE
2021-04-17,0,4.9,12.4,23.3,Patagonia,Sonoran SE
2021-04-18,0,4.7,13.3,24.7,Patagonia,Sonoran SE
2021-04-19,0,4.4,14.7,23.6,Patagonia,Sonoran SE
2021-04-20,0,6.2,13.8,24.9,Patagonia,Sonoran SE
2021-04-21,0,6.6,15.4,27.3,Patagonia,Sonoran SE
2021-04-22,0,8.7,16.5,25.8,Patagonia,Sonoran SE
2021-04-23,0,3.7,12.8,24.2,Patagonia,Sonoran SE
2021-04-24,0,3.8,13.2,23.8,Patagonia,Sonoran SE
2021-04-25,0,6.5,15.7,27.8,Patagonia,Sonoran SE
2021-04-26,0,9.3,19.6,29.5,Patagonia,Sonoran SE
2021-04-27,0,9.2,16.3,24.8,Patagonia,Sonoran SE
2021-04-28,0.6,4.2,10,18.1,Patagonia,Sonoran SE
2021-04-29,0,3,10.5,18.7,Patagonia,Sonoran SE
2021-04-30,0,6.4,14.6,22.8,Patagonia,Sonoran SE
2021-05-01,0,8.7,18.5,27.5,Patagonia,Sonoran SE
2021-05-02,0,9.8,20.7,31.7,Patagonia,Sonoran SE
2021-05-03,0,7.6,18.3,29.1,Patagonia,Sonoran SE
2021-05-04,0,7.8,17.3,26.7,Patagonia,Sonoran SE
2021-05-05,0,8,18.9,29.6,Patagonia,Sonoran SE
2021-05-06,0,9.8,21,32.1,Patagonia,Sonoran SE
2021-05-07,0,10,22.2,34.1,Patagonia,Sonoran SE
2021-05-08,0,9.8,20.7,31.5,Patagonia,Sonoran SE
2021-05-09,0,9,18.7,28.7,Patagonia,Sonoran SE
2021-05-10,0,9,19,29.2,Patagonia,Sonoran SE
2021-05-11,0,7.7,18.7,29.6,Patagonia,Sonoran SE
2021-05-12,0,7.6,18.9,30.2,Patagonia,Sonoran SE
2021-05-13,0,9.5,20.8,32.1,Patagonia,Sonoran SE
2021-05-14,0,9.8,21.3,32.9,Patagonia,Sonoran SE
2021-05-15,0,11.4,21.9,32.4,Patagonia,Sonoran SE
2021-05-16,0,12.1,21.7,31.3,Patagonia,Sonoran SE
2021-05-17,0,8.5,18.7,29.1,Patagonia,Sonoran SE
2021-05-18,0,7.9,17,26,Patagonia,Sonoran SE
2021-05-19,0,9.4,19,28.3,Patagonia,Sonoran SE
2021-05-20,0,12.5,21.8,31.1,Patagonia,Sonoran SE
2021-05-21,0,16,23.8,31.5,Patagonia,Sonoran SE
2021-05-22,0,10.5,19,27.6,Patagonia,Sonoran SE
2021-05-23,0,5.7,17.1,28.3,Patagonia,Sonoran SE
2021-05-24,0,5.6,17.2,28.8,Patagonia,Sonoran SE
2021-05-25,0,6.1,18.6,31.2,Patagonia,Sonoran SE
2021-05-26,0,8.5,20.5,32.4,Patagonia,Sonoran SE
2021-05-27,0,13.2,22.7,32.1,Patagonia,Sonoran SE
2021-05-28,0,11.7,21.9,32.1,Patagonia,Sonoran SE
2021-05-29,0,10.5,22.2,33.8,Patagonia,Sonoran SE
2021-05-30,0,10.6,21.9,33.2,Patagonia,Sonoran SE
2021-05-31,0,11.6,21.9,32.1,Patagonia,Sonoran SE
2021-06-01,0,10.2,21.3,32.1,Patagonia,Sonoran SE
2021-06-02,0,9.8,21.6,33.1,Patagonia,Sonoran SE
2021-06-03,0,11.1,22.3,33.4,Patagonia,Sonoran SE
2021-06-04,0,14.4,24.7,34.7,Patagonia,Sonoran SE
2021-06-05,0,11.9,22.9,33.6,Patagonia,Sonoran SE
2021-06-06,0,11.7,23.3,34.8,Patagonia,Sonoran SE
2021-06-07,0,10.7,22.4,34,Patagonia,Sonoran SE
2021-06-08,0,10.9,21.9,32.7,Patagonia,Sonoran SE
2021-06-09,0,8.6,20.7,32.7,Patagonia,Sonoran SE
2021-06-10,0,8.3,22.1,35.4,Patagonia,Sonoran SE
2021-06-11,0,9.3,22.8,36.2,Patagonia,Sonoran SE
2021-06-12,0,10.3,24.2,37.9,Patagonia,Sonoran SE
2021-06-13,0,11.5,26.1,40.4,Patagonia,Sonoran SE
2021-06-14,0,15.1,28.3,41.1,Patagonia,Sonoran SE
2021-06-15,0,17.2,29.2,41,Patagonia,Sonoran SE
2021-06-16,0,16.7,29.1,41.2,Patagonia,Sonoran SE
2021-06-17,0,17.7,28.8,39.8,Patagonia,Sonoran SE
2021-06-18,0,17.1,28.7,39.5,Patagonia,Sonoran SE
2021-06-19,0,17.2,28.7,40.1,Patagonia,Sonoran SE
2021-06-20,0,21.2,31.1,40.8,Patagonia,Sonoran SE
2021-06-21,0,20.9,29.8,38.6,Patagonia,Sonoran SE
2021-06-22,0,18.2,27.6,36.9,Patagonia,Sonoran SE
2021-06-23,0,17.4,26,34.4,Patagonia,Sonoran SE
2021-06-24,2.64,17.8,25.8,33.6,Patagonia,Sonoran SE
2021-06-25,0,17,25.5,33.7,Patagonia,Sonoran SE
2021-06-26,0,17.6,26.8,35.9,Patagonia,Sonoran SE
2021-06-27,0,15.2,25.8,36.1,Patagonia,Sonoran SE
2021-06-28,0,14.6,26,37.2,Patagonia,Sonoran SE
2021-06-29,0,19.2,27.3,35.3,Patagonia,Sonoran SE
2021-06-30,0.49,18.4,25.7,32.9,Patagonia,Sonoran SE
2021-07-01,4.57,18.4,24.7,31.1,Patagonia,Sonoran SE
2021-07-02,1.23,19,25.1,31.2,Patagonia,Sonoran SE
2021-07-03,9.52,19.6,25.7,31.9,Patagonia,Sonoran SE
2021-07-04,17.21,18.3,23,27.8,Patagonia,Sonoran SE
2021-07-05,18.62,19.1,23.9,28.7,Patagonia,Sonoran SE
2021-07-06,9.66,19.2,24.5,29.9,Patagonia,Sonoran SE
2021-07-07,1.89,20.1,27.3,34.4,Patagonia,Sonoran SE
2021-07-08,6.3,19.7,27.1,34.6,Patagonia,Sonoran SE
2021-07-09,0,19.8,27.6,35.4,Patagonia,Sonoran SE
2021-07-10,0,20.3,28.6,36.8,Patagonia,Sonoran SE
2021-07-11,15.8,19.8,28.3,36.8,Patagonia,Sonoran SE
2021-07-12,1.79,19.7,27.8,35.9,Patagonia,Sonoran SE
2021-07-13,12.7,17,25.5,34.1,Patagonia,Sonoran SE
2021-07-14,4.92,18.8,25.8,32.8,Patagonia,Sonoran SE
2021-07-15,0,19.7,24.9,30,Patagonia,Sonoran SE
2021-07-16,4.66,19.2,23.9,28.7,Patagonia,Sonoran SE
2021-07-17,20.03,17.1,22.7,28.4,Patagonia,Sonoran SE
2021-07-18,4.81,17.2,24,30.7,Patagonia,Sonoran SE
2021-07-19,12.66,17.7,24.2,30.7,Patagonia,Sonoran SE
2021-07-20,4.8,18.7,25.1,31.5,Patagonia,Sonoran SE
2021-07-21,1.61,19,25.5,31.9,Patagonia,Sonoran SE
2021-07-22,1.34,18.9,26,33.1,Patagonia,Sonoran SE
2021-07-23,11.55,17.3,24.4,31.5,Patagonia,Sonoran SE
2021-07-24,6.19,17.6,21.7,25.8,Patagonia,Sonoran SE
2021-07-25,29.6,17,19.5,22,Patagonia,Sonoran SE
2021-07-26,14.09,15.6,19.3,23,Patagonia,Sonoran SE
2021-07-27,0.1,15.5,22.5,29.5,Patagonia,Sonoran SE
2021-07-28,6.15,16.5,23.7,30.9,Patagonia,Sonoran SE
2021-07-29,0.64,16.7,24.4,32.1,Patagonia,Sonoran SE
2021-07-30,3.53,17.5,24.4,31.3,Patagonia,Sonoran SE
2021-07-31,3.77,16.9,23.5,30,Patagonia,Sonoran SE
2021-08-01,4.4,16.5,23.1,29.7,Patagonia,Sonoran SE
2021-08-02,0,17.2,24.5,31.7,Patagonia,Sonoran SE
2021-08-03,0.44,17.3,24.9,32.4,Patagonia,Sonoran SE
2021-08-04,0,16.8,25.4,34,Patagonia,Sonoran SE
2021-08-05,0,17.3,26.5,35.7,Patagonia,Sonoran SE
2021-08-06,0.03,18.2,26.2,34.3,Patagonia,Sonoran SE
2021-08-07,6.04,17.1,25,32.9,Patagonia,Sonoran SE
2021-08-08,0,17,24.7,32.4,Patagonia,Sonoran SE
2021-08-09,13.42,17.3,24.5,31.8,Patagonia,Sonoran SE
2021-08-10,0,17.2,22.5,27.9,Patagonia,Sonoran SE
2021-08-11,10.88,18.5,23.2,27.9,Patagonia,Sonoran SE
2021-08-12,4.76,16.3,22.3,28.3,Patagonia,Sonoran SE
2021-08-13,11.8,16.5,22.9,29.3,Patagonia,Sonoran SE
2021-08-14,21.02,17,22.6,28.2,Patagonia,Sonoran SE
2021-08-15,12.66,18.5,22.6,26.7,Patagonia,Sonoran SE
2021-08-16,3.5,18.5,22.9,27.4,Patagonia,Sonoran SE
2021-08-17,16.09,17.3,23.3,29.3,Patagonia,Sonoran SE
2021-08-18,4.03,17.1,22.1,27.1,Patagonia,Sonoran SE
2021-08-19,0.34,17,22.4,27.8,Patagonia,Sonoran SE
2021-08-20,0,15,21.9,28.8,Patagonia,Sonoran SE
2021-08-21,0,13.8,21.8,29.7,Patagonia,Sonoran SE
2021-08-22,0,13.9,22.3,30.8,Patagonia,Sonoran SE
2021-08-23,0,14.5,23.3,32.1,Patagonia,Sonoran SE
2021-08-24,0,15.3,23.7,32,Patagonia,Sonoran SE
2021-08-25,0.92,15.3,24,32.7,Patagonia,Sonoran SE
2021-08-26,0,16.1,25.3,34.6,Patagonia,Sonoran SE
2021-08-27,0.01,16.2,25.4,34.6,Patagonia,Sonoran SE
2021-08-28,0.59,16.1,25.3,34.4,Patagonia,Sonoran SE
2021-08-29,0.63,16.9,25,33.2,Patagonia,Sonoran SE
2021-08-30,1.77,17.5,25.7,33.8,Patagonia,Sonoran SE
2021-08-31,6.07,18,24.1,30.1,Patagonia,Sonoran SE
2021-09-01,22.89,18.1,21.5,24.9,Patagonia,Sonoran SE
2021-09-02,3.51,17.3,22.2,27,Patagonia,Sonoran SE
2021-09-03,0,15,22,29,Patagonia,Sonoran SE
2021-09-04,0,15,22.6,30.3,Patagonia,Sonoran SE
2021-09-05,0.02,17.9,25,32.1,Patagonia,Sonoran SE
2021-09-06,10.96,16.6,24.1,31.7,Patagonia,Sonoran SE
2021-09-07,0.32,16.3,23.4,30.4,Patagonia,Sonoran SE
2021-09-08,0.58,15.9,23.5,31.2,Patagonia,Sonoran SE
2021-09-09,0,15,23.8,32.6,Patagonia,Sonoran SE
2021-09-10,0,14.7,23.5,32.4,Patagonia,Sonoran SE
2021-09-11,0,14.3,23.4,32.5,Patagonia,Sonoran SE
2021-09-12,0,14.3,23.8,33.3,Patagonia,Sonoran SE
2021-09-13,0,14,23.7,33.5,Patagonia,Sonoran SE
2021-09-14,0,13.3,24.4,35.4,Patagonia,Sonoran SE
2021-09-15,0,14.3,23.6,32.9,Patagonia,Sonoran SE
2021-09-16,0,12.1,22.3,32.5,Patagonia,Sonoran SE
2021-09-17,0.35,12.4,22.7,33,Patagonia,Sonoran SE
2021-09-18,0,16.4,23.8,31.1,Patagonia,Sonoran SE
2021-09-19,2.54,14.2,22.6,31,Patagonia,Sonoran SE
2021-09-20,0,14.5,22.8,31.1,Patagonia,Sonoran SE
2021-09-21,0,11.3,20.8,30.3,Patagonia,Sonoran SE
2021-09-22,0,12,21.7,31.3,Patagonia,Sonoran SE
2021-09-23,0,12.1,21,29.9,Patagonia,Sonoran SE
2021-09-24,6.8,13.2,18.3,23.5,Patagonia,Sonoran SE
2021-09-25,0.37,13.3,20.2,27,Patagonia,Sonoran SE
2021-09-26,3.82,13.7,20.6,27.4,Patagonia,Sonoran SE
2021-09-27,5.65,9,16.6,24.1,Patagonia,Sonoran SE
2021-09-28,0.68,10.7,17.3,24,Patagonia,Sonoran SE
2021-09-29,0,9.7,17.6,25.4,Patagonia,Sonoran SE
2021-09-30,0,9.9,17.6,25.3,Patagonia,Sonoran SE
2021-10-01,3.31,8.3,15.7,23.2,Patagonia,Sonoran SE
2021-10-02,0,8.1,16.8,25.5,Patagonia,Sonoran SE
2021-10-03,0,9.2,18,26.9,Patagonia,Sonoran SE
2021-10-04,0,10.2,19.3,28.4,Patagonia,Sonoran SE
2021-10-05,0.82,11.6,20.6,29.5,Patagonia,Sonoran SE
2021-10-06,0,10.3,19.3,28.4,Patagonia,Sonoran SE
2021-10-07,0,7.3,17.6,27.8,Patagonia,Sonoran SE
2021-10-08,0,8.7,18.6,28.5,Patagonia,Sonoran SE
2021-10-09,0,7.8,19,30.3,Patagonia,Sonoran SE
2021-10-10,0,7.4,17.9,28.4,Patagonia,Sonoran SE
2021-10-11,0,2.8,13.2,23.7,Patagonia,Sonoran SE
2021-10-12,0,9.8,16.8,23.8,Patagonia,Sonoran SE
2021-10-13,0,-0,9.6,19.2,Patagonia,Sonoran SE
2021-10-14,0,-1.6,9.9,21.3,Patagonia,Sonoran SE
2021-10-15,0,-0.5,11,22.6,Patagonia,Sonoran SE
2021-10-16,0,4.7,15,25.3,Patagonia,Sonoran SE
2021-10-17,0,6.7,17.4,28,Patagonia,Sonoran SE
2021-10-18,0,6.7,16.8,26.9,Patagonia,Sonoran SE
2021-10-19,0,5.6,15,24.4,Patagonia,Sonoran SE
2021-10-20,0,4.6,14.3,24.1,Patagonia,Sonoran SE
2021-10-21,0,3,14.8,26.6,Patagonia,Sonoran SE
2021-10-22,0,4.7,16.4,28.1,Patagonia,Sonoran SE
2021-10-23,0,2.1,15,28,Patagonia,Sonoran SE
2021-10-24,0,4.8,15.2,25.6,Patagonia,Sonoran SE
2021-10-25,0,5.4,15.7,26,Patagonia,Sonoran SE
2021-10-26,0,10.3,19,27.6,Patagonia,Sonoran SE
2021-10-27,0,-0.8,9.9,20.7,Patagonia,Sonoran SE
2021-10-28,0,1.8,12.3,22.9,Patagonia,Sonoran SE
2021-10-29,0,3.5,15.2,26.8,Patagonia,Sonoran SE
2021-10-30,0,3.9,16.1,28.2,Patagonia,Sonoran SE
2021-10-31,0,3.8,14.9,26,Patagonia,Sonoran SE
2021-11-01,0,3.8,14.3,24.9,Patagonia,Sonoran SE
2021-11-02,0,2.9,14.2,25.4,Patagonia,Sonoran SE
2021-11-03,0,2.8,14.3,25.8,Patagonia,Sonoran SE
2021-11-04,0,2.2,14.2,26.1,Patagonia,Sonoran SE
2021-11-05,0,3.7,15.4,27.2,Patagonia,Sonoran SE
2021-11-06,0,4.5,16.3,28,Patagonia,Sonoran SE
2021-11-07,0,4.8,16.5,28.2,Patagonia,Sonoran SE
2021-11-08,0,4.5,15.6,26.8,Patagonia,Sonoran SE
2021-11-09,0,4.6,14.5,24.4,Patagonia,Sonoran SE
2021-11-10,0,1.4,13.7,26,Patagonia,Sonoran SE
2021-11-11,0,1.4,12.5,23.6,Patagonia,Sonoran SE
2021-11-12,0,2.3,13.6,24.8,Patagonia,Sonoran SE
2021-11-13,0,2.4,14,25.5,Patagonia,Sonoran SE
2021-11-14,0,3.1,15,26.8,Patagonia,Sonoran SE
2021-11-15,0,3.4,14.9,26.5,Patagonia,Sonoran SE
2021-11-16,0,3.4,15.1,26.9,Patagonia,Sonoran SE
2021-11-17,0,2.1,13.8,25.5,Patagonia,Sonoran SE
2021-11-18,0,1.3,12.1,22.9,Patagonia,Sonoran SE
2021-11-19,0,3.1,13.1,23.1,Patagonia,Sonoran SE
2021-11-20,0,3.6,14.2,24.9,Patagonia,Sonoran SE
2021-11-21,0,1.6,12.8,24.1,Patagonia,Sonoran SE
2021-11-22,0,4.5,13.7,22.8,Patagonia,Sonoran SE
2021-11-23,0,7.5,14.8,22.1,Patagonia,Sonoran SE
2021-11-24,0,5.4,14.2,22.9,Patagonia,Sonoran SE
2021-11-25,0,6,12.6,19.1,Patagonia,Sonoran SE
2021-11-26,2.69,3.2,8.8,14.4,Patagonia,Sonoran SE
2021-11-27,0,-0.7,8.3,17.4,Patagonia,Sonoran SE
2021-11-28,0,0.1,10.1,20.1,Patagonia,Sonoran SE
2021-11-29,0,0.7,11.3,21.8,Patagonia,Sonoran SE
2021-11-30,0,1.2,11.7,22.1,Patagonia,Sonoran SE
2021-12-01,0,1.1,11.9,22.7,Patagonia,Sonoran SE
2021-12-02,0,3.3,13.4,23.4,Patagonia,Sonoran SE
2021-12-03,0,3.3,13.8,24.2,Patagonia,Sonoran SE
2021-12-04,0,0.1,11.3,22.5,Patagonia,Sonoran SE
2021-12-05,0,-1.7,9.5,20.7,Patagonia,Sonoran SE
2021-12-06,0,-2,9.5,21,Patagonia,Sonoran SE
2021-12-07,0,-2,10.2,22.5,Patagonia,Sonoran SE
2021-12-08,0,6.4,13.4,20.3,Patagonia,Sonoran SE
2021-12-09,0,-1.7,8.9,19.6,Patagonia,Sonoran SE
2021-12-10,5.38,6.9,12.1,17.3,Patagonia,Sonoran SE
2021-12-11,2.04,-1.3,5.9,13.2,Patagonia,Sonoran SE
2021-12-12,0,-1.6,7.6,16.7,Patagonia,Sonoran SE
2021-12-13,0,-2.5,9.2,21,Patagonia,Sonoran SE
2021-12-14,0,2.9,11.8,20.8,Patagonia,Sonoran SE
2021-12-15,0,8.9,14.7,20.6,Patagonia,Sonoran SE
2021-12-16,0,-1.3,6.7,14.6,Patagonia,Sonoran SE
2021-12-17,0,-3.8,7.4,18.6,Patagonia,Sonoran SE
2021-12-18,0,-4.5,5.7,15.9,Patagonia,Sonoran SE
2021-12-19,0,-4,5.6,15.3,Patagonia,Sonoran SE
2021-12-20,0,-2.3,6.6,15.5,Patagonia,Sonoran SE
2021-12-21,0,-4.3,7.3,19,Patagonia,Sonoran SE
2021-12-22,0,0.2,10.4,20.5,Patagonia,Sonoran SE
2021-12-23,0,2.9,12.8,22.7,Patagonia,Sonoran SE
2021-12-24,0.65,7,14.6,22.3,Patagonia,Sonoran SE
2021-12-25,1.23,7.1,11.5,15.9,Patagonia,Sonoran SE
2021-12-26,0,9.3,12.8,16.3,Patagonia,Sonoran SE
2021-12-27,0,-5.5,5.1,15.8,Patagonia,Sonoran SE
2021-12-28,0.12,-6.7,3.1,12.9,Patagonia,Sonoran SE
2021-12-29,0.86,2.3,7.8,13.3,Patagonia,Sonoran SE
2021-12-30,0,-2.4,4.6,11.6,Patagonia,Sonoran SE
2021-12-31,11.43,5,8.1,11.2,Patagonia,Sonoran SE
2022-01-01,12.78,5.3,10.1,14.9,Patagonia,Sonoran SE
2022-01-02,1.94,-5.9,1.5,8.9,Patagonia,Sonoran SE
2022-01-03,0,-6.4,3.8,14.1,Patagonia,Sonoran SE
2022-01-04,0,-5.1,6.9,18.8,Patagonia,Sonoran SE
2022-01-05,0,-3.9,7.8,19.4,Patagonia,Sonoran SE
2022-01-06,0,-3.8,8.1,20.1,Patagonia,Sonoran SE
2022-01-07,0,-3.1,9.6,22.3,Patagonia,Sonoran SE
2022-01-08,0,-0.7,10.4,21.5,Patagonia,Sonoran SE
2022-01-09,0,1.6,9.7,17.9,Patagonia,Sonoran SE
2022-01-10,0,0.8,9.1,17.4,Patagonia,Sonoran SE
2022-01-11,0,-0.6,7.8,16.2,Patagonia,Sonoran SE
2022-01-12,0,-3.8,5.9,15.5,Patagonia,Sonoran SE
2022-01-13,0,-2.3,8.5,19.3,Patagonia,Sonoran SE
2022-01-14,0,-3.8,9.3,22.4,Patagonia,Sonoran SE
2022-01-15,0,-2.2,9.4,20.9,Patagonia,Sonoran SE
2022-01-16,0,-2.6,7.4,17.4,Patagonia,Sonoran SE
2022-01-17,0,-0.1,10.5,21.2,Patagonia,Sonoran SE
2022-01-18,0.35,-0.1,9.8,19.6,Patagonia,Sonoran SE
2022-01-19,0.67,-1.1,7.6,16.2,Patagonia,Sonoran SE
2022-01-20,0,-2.5,6.6,15.6,Patagonia,Sonoran SE
2022-01-21,0,-4.1,5.9,16,Patagonia,Sonoran SE
2022-01-22,0,-5.6,6.5,18.5,Patagonia,Sonoran SE
2022-01-23,0.23,-1,7.5,15.9,Patagonia,Sonoran SE
2022-01-24,0.01,-4.6,4.2,13.1,Patagonia,Sonoran SE
2022-01-25,0,-5.7,5.5,16.8,Patagonia,Sonoran SE
2022-01-26,0,-6,6,18.1,Patagonia,Sonoran SE
2022-01-27,0,-5.9,5.4,16.7,Patagonia,Sonoran SE
2022-01-28,0,-6.9,5.4,17.7,Patagonia,Sonoran SE
2022-01-29,0,-4.3,5.2,14.7,Patagonia,Sonoran SE
2022-01-30,0,-1,9.1,19.2,Patagonia,Sonoran SE
2022-01-31,0,-5,6.1,17.2,Patagonia,Sonoran SE
2022-02-01,0,-4.1,7.2,18.6,Patagonia,Sonoran SE
2022-02-02,0,1,8.1,15.2,Patagonia,Sonoran SE
2022-02-03,0.15,-13.4,-0.5,12.4,Patagonia,Sonoran SE
2022-02-04,0,-10.2,0.1,10.3,Patagonia,Sonoran SE
2022-02-05,0,-6.8,2.4,11.5,Patagonia,Sonoran SE
2022-02-06,0,-6.8,5,16.8,Patagonia,Sonoran SE
2022-02-07,0,-5,6.5,18,Patagonia,Sonoran SE
2022-02-08,0,-4.6,5.5,15.5,Patagonia,Sonoran SE
2022-02-09,0,-5.4,6.7,18.7,Patagonia,Sonoran SE
2022-02-10,0,-2.8,8.6,20,Patagonia,Sonoran SE
2022-02-11,0,-4,8.8,21.5,Patagonia,Sonoran SE
2022-02-12,0,-1.1,10.7,22.4,Patagonia,Sonoran SE
2022-02-13,0,-1.3,10.2,21.8,Patagonia,Sonoran SE
2022-02-14,0,-4.6,9.2,23,Patagonia,Sonoran SE
2022-02-15,0,-4.1,10.3,24.7,Patagonia,Sonoran SE
2022-02-16,1.28,2.1,11.6,21,Patagonia,Sonoran SE
2022-02-17,4.51,-5.9,1.7,9.4,Patagonia,Sonoran SE
2022-02-18,0,-6.4,3,12.4,Patagonia,Sonoran SE
2022-02-19,0,-5.2,6.2,17.7,Patagonia,Sonoran SE
2022-02-20,0,-2.3,9.7,21.6,Patagonia,Sonoran SE
2022-02-21,0,-1.1,10.1,21.4,Patagonia,Sonoran SE
2022-02-22,0,1.9,7.7,13.4,Patagonia,Sonoran SE
2022-02-23,0,1.8,9.1,16.5,Patagonia,Sonoran SE
2022-02-24,2.17,-1.7,7,15.8,Patagonia,Sonoran SE
2022-02-25,0,-2.7,5.5,13.7,Patagonia,Sonoran SE
2022-02-26,0,-6.4,6.4,19.3,Patagonia,Sonoran SE
2022-02-27,0,-6.4,6.3,19.1,Patagonia,Sonoran SE
2022-02-28,0,-4.7,8.6,21.9,Patagonia,Sonoran SE
2022-03-01,0,4.1,13.3,22.4,Patagonia,Sonoran SE
2022-03-02,0,3.6,14.2,24.8,Patagonia,Sonoran SE
2022-03-03,0,3.8,14.7,25.6,Patagonia,Sonoran SE
2022-03-04,0,9.2,16.8,24.4,Patagonia,Sonoran SE
2022-03-05,0,1.8,10.1,18.3,Patagonia,Sonoran SE
2022-03-06,0,-0.4,8.8,18.1,Patagonia,Sonoran SE
2022-03-07,0,-3.9,5,13.9,Patagonia,Sonoran SE
2022-03-08,0,-4.5,5.5,15.5,Patagonia,Sonoran SE
2022-03-09,0,-4.5,5.5,15.4,Patagonia,Sonoran SE
